@relation trainset-weka.filters.unsupervised.attribute.NumericToNominal-R9-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute fromout numeric
@attribute fromin numeric
@attribute toout numeric
@attribute toin numeric
@attribute width numeric
@attribute exist {0,1}

@data
92,30,0,387,0,1
704,99,0,2,0,1
296,60,1262,268,16,1
718,54,0,98,2,1
40,24,40,19,4,1
154,46,3,3035,5,1
110,33,235,84,20,1
161,94,0,146,1,1
1527,62,0,613,45,1
5262,1345,0,49,5,1
1883,74,0,53,3,1
54,64,0,9,1,1
79,19,0,2,0,1
398,11,0,9,2,1
24,2,0,87,0,1
264,9,0,11,1,1
968,66,0,6,0,1
119,15,24183,919,4,1
36,18,46,20,9,1
2246,149,0,229,43,1
342,42,0,2,0,1
96,8,386,225,2,1
199,46,253,101,35,1
164,36,0,27,3,1
49,6,0,6,3,1
116,39,0,3,0,1
143,35,0,9,1,1
21,2,0,12,1,1
608,260,0,98,9,1
135,17,0,3,2,1
1992,401,0,50,16,1
237,113,0,24,5,1
25,4,0,1,0,1
283,59,144,251,7,1
332,93,0,43,17,1
300,1,232,201,4,1
358,41,0,4,0,1
103,7,0,2,1,1
115,7,38778,1131,0,1
583,75,592,77,19,1
107,34,0,32,10,1
60,8,0,2,0,1
51,15,0,2,0,1
11593,279,0,56,35,1
324,16,0,17,0,1
356,127,555,121,21,1
155,157,0,235,3,1
324,78,0,183,2,1
1567,70,0,105,11,1
262,39,0,1,0,1
235,13,0,1,0,1
161,21,0,113,11,1
57,15,0,2,0,1
102,23,0,42,2,1
1271,25,0,32,5,1
100,59,574,1555,5,1
50,6,828,65,4,1
35,66,0,7,0,1
43,360,0,9,0,1
39,19,167,197,2,1
161,23,1225,93,18,1
69,7,0,8,0,1
114,15,0,319,6,1
17,45,746,83,9,1
87,13,105,110,13,1
200,43,87,149,6,1
149,39,0,10,0,1
248,18,0,131,3,1
140,31,0,98,4,1
345,40,0,94,3,1
241,40,0,119,13,1
29,1,0,1,0,1
677,109,0,11,0,1
23,5,20,19,2,1
50,52,0,6,2,1
173,16,0,13,0,1
27,4,0,6,0,1
86,20,58,1294,13,1
1262,67,0,60,17,1
1955,45,202,345,36,1
245,21,0,23,0,1
34082,285,0,92,53,1
113,22,0,2,0,1
409,30,0,10,1,1
303,198,0,28,13,1
792,66,0,121,21,1
43,91,0,30,1,1
15,35,383,242,4,1
62,44,0,17,0,1
378,37,0,32,1,1
278,29,34095,1507,4,1
8695,305,0,323,50,1
112,21,0,2,1,1
91,6,0,1,0,1
3037,221,0,2,1,1
112,13,0,11,0,1
68,25,0,44,1,1
181,44,0,26,3,1
325,51,0,9,3,1
423,177,1165,114,12,1
1025,163,0,72,16,1
361,2,0,9,0,1
303,130,0,15,4,1
494,44,0,48,1,1
41,3,18,3654,2,1
391,156,0,98,4,1
64,5,379,53,1,1
197,236,2,4,3,1
120,5,0,65,1,1
131,16,0,4,3,1
22,2,1170,350,2,1
101,25,0,33,3,1
95,7,0,452,0,1
23,14,0,15,0,1
4447,179,0,35,14,1
1423,76,0,3,0,1
427,84,0,57,4,1
355,81,0,9,7,1
7,173,511816,1530,0,1
276,29,0,10,0,1
2290,171,0,2,0,1
25,11,15,90,6,1
308,101,0,3,0,1
1656,214,0,8,3,1
100,50,150,110,24,1
259,11,0,2,0,1
15,22,0,8,0,1
376,79,0,102,16,1
103,9,0,22,0,1
2207,178,0,1,0,1
63,67,21,30,14,1
79,5,100,764,2,1
278,38,0,1,0,1
1655,175,3449,366,46,1
64,20,0,3,0,1
22,1,33,296,0,1
213,166,1047,55,46,1
251,44,318,93,6,1
15,2,0,1,0,1
615,11,0,17,1,1
1380,112,0,40,7,1
402,125,0,40,3,1
169,72,0,5,2,1
538,689,248,186,33,1
28,136,14,317,3,1
952,101,0,468,46,1
919,88,0,77,20,1
25,2,0,4,0,1
7025,1124,0,56,30,1
149,135,0,8,1,1
137,45,93,80,6,1
16,4,0,26,1,1
22,3,98625,2466,0,1
968,21,0,3,1,1
44,33,0,1,0,1
121,13,0,34,6,1
6,1,0,516,1,1
7,6,228,2002,1,1
297,396,0,9,0,1
2750,342,0,16,0,1
1689,31,0,2,0,1
569,19,0,39,3,1
1108,171,0,218,37,1
253,9,252,8,3,1
122,40,59,210,5,1
35,16,5655,932,10,1
10,5,0,9,0,1
191,40,0,3,0,1
1978,114,0,23,6,1
220,19,0,8,1,1
611,10,0,1,0,1
2518,216,78,39,26,1
1496,139,0,119,8,1
180,18,0,21,0,1
117,52,0,87,4,1
118,7,4855,98,1,1
95,11,0,5,0,1
145,47,0,117,16,1
353,340,27,7,2,1
4916,145,0,181,62,1
520,43,0,55,13,1
37,4,0,21,0,1
160,22,0,1,0,1
43,9,718,54,2,1
43,28,90,76,8,1
248,109,0,36,6,1
18,3,751,2294,2,1
10,12,4519,2239,0,1
20,16,0,49,2,1
271,33,4489,133,7,1
86,11,0,1,0,1
283,6,0,10,0,1
85,129,0,7,0,1
180,18,0,33,8,1
42,26,0,36,0,1
277,44,13269,1338,43,1
19,5,0,2,0,1
287,79,0,63,0,1
697,54,0,3,1,1
433,52,534,165,16,1
245,17,264,599,16,1
36291,548,0,353,243,1
16446,57,0,2,0,1
569,19,0,12,0,1
2118,243,0,63,9,1
39,65,113,242,5,1
2141,381,85785,2664,81,1
910,46,0,96,16,1
186,30,0,2,0,1
55,2,0,3,0,1
13,59,0,73,1,1
152,61,0,310,10,1
170,11,113,242,14,1
30,6,0,102,0,1
1545,46,0,1,0,1
38,9,46,396,1,1
151,19,0,7,0,1
354,120,429,157,51,1
220,11,0,33,0,1
20,5,3561,192,1,1
113,14,0,4,0,1
738,260,0,948,47,1
111,36,0,48,2,1
344,32,0,411,12,1
83,13,0,596,1,1
150,12,0,70,2,1
389,69,0,42,3,1
5417,562,0,139,84,1
799,229,641,955,77,1
364,9,29554,1256,7,1
180,22,0,6,0,1
59,16,0,33,3,1
39,627,0,14,0,1
132,113,0,63,21,1
63,17,381,189,1,1
260,63,60,1794,16,1
66,6,0,25,0,1
422,81,585,1177,53,1
155,30,0,10,7,1
512,48,7,219,2,1
1414,139,0,71,9,1
312,66,0,10,5,1
10650,463,0,33,14,1
153,67,0,6,0,1
5595,685,0,159,91,1
168,8,1,76,0,1
1320,83,0,96,12,1
4,8,77,103,0,1
77,12,339,852,4,1
1999,90,0,45,17,1
47,22,223,102,5,1
15,1,0,1,0,1
339,31,0,278,2,1
628,68,0,2,1,1
138,39,0,32,9,1
145,14,0,3,0,1
210,91,0,81,0,1
300,21,206,551,60,1
36,7,357,206,1,1
203,40,369,551,32,1
92,8,0,668,1,1
1694,92,0,226,43,1
423,41,0,21,3,1
1207,197,0,6,3,1
893,57,0,39,24,1
13,1,0,1,0,1
86,6,65,113,7,1
45,8,0,1,0,1
164,22,0,36,0,1
382,16,0,4,0,1
2326,90,0,3,0,1
1935,835,1985,199,54,1
602,50,0,15,3,1
833,138,0,14,1,1
208,29,20786,475,5,1
78,22,87,49,5,1
16,10,69,1145,0,1
2674,226,0,24,6,1
727,76,0,132,31,1
184,28,0,34,10,1
78,30,0,6,2,1
2735,456,0,165,70,1
257,12,0,17,2,1
59,16,0,1,0,1
1207,316,0,106,27,1
1057,42,0,9,0,1
117,25,0,1,0,1
664,30,0,89,5,1
13259,417,0,372,145,1
143,14,162,1881,2,1
475,55,0,15,3,1
6,2,0,1,0,1
260,30,0,9,0,1
330,30,0,1,0,1
320,51,266,82,10,1
386,70,0,42,15,1
460,77,0,376,13,1
235,40,0,4,0,1
1476,87,4330,164,27,1
462,48,0,1,0,1
60,5,796,274,3,1
595,67,0,86,5,1
61,7,0,3,0,1
139,30,0,96,4,1
294,25,0,1,0,1
5153,119,0,720,76,1
41,4,0,10,3,1
679,55,0,8,1,1
38,7,538,191,0,1
59,19,0,6,3,1
294,69,0,122,4,1
396,11,15,1841,38,1
82,7,3,3,2,1
279,2,0,132,1,1
46,2,0,5,0,1
47,7,102,19,2,1
348,45,0,37,7,1
255,72,0,53,4,1
1943,222,4748,469,100,1
46,5,0,1,0,1
285,316,0,9,1,1
679,11,0,5,0,1
268,61,0,28,3,1
1411,364,0,165,40,1
197,47,751,2294,14,1
10427,77,0,2,1,1
234,6,0,67,0,1
33,95,0,3,0,1
268,139,0,1,0,1
8142,660,0,70,42,1
60,28,852,318,22,1
116,10,0,27,0,1
1466,49,0,8,2,1
292,34,0,19,3,1
85,76,89,213,48,1
50,5,0,1,0,1
108,80,0,47,6,1
6340,432,32761,774,191,1
460,154,227,97,15,1
180,122,208,602,53,1
133,504,294,69,7,1
249,23,0,8,3,1
3195,206,0,66,25,1
133,58,55,25,7,1
410,193,0,1,0,1
317,18,0,2,0,1
1266,51,0,25,3,1
3694,316,0,114,49,1
203,38,0,9,0,1
101,8,0,786,5,1
233,36,0,3,2,1
265,13,0,29,0,1
65,2,0,61,0,1
152,12,0,8,0,1
33,49,0,26,1,1
375,40,561,190,15,1
48,18,0,2,1,1
22,13,2088,309,1,1
10,6,0,24,1,1
1132,52,0,1,0,1
290,43,0,2,1,1
87,33,17,192,0,1
5819,122,798,27,0,1
860,80,85916,4637,64,1
74,9,0,73,0,1
155,71,0,6,0,1
203,87,0,12,4,1
3,74,0,9,0,1
101,3,55,662,8,1
64,102,0,1,0,1
179,44,0,190,9,1
55,24,0,41,0,1
461,43,0,10,2,1
220,36,0,1,0,1
1097,100,0,23,5,1
558,60,0,165,10,1
95,6,0,169,1,1
339,61,1649,154,16,1
23,7,72,15,0,1
51152,1211,0,174,104,1
62813,2035,0,22,12,1
63,6,0,3,2,1
38,13,0,2,0,1
20,4,0,9,0,1
94,5,0,4,0,1
584,47,0,23,4,1
1073,143,0,469,41,1
794,48,0,1,0,1
161,10,0,6,0,1
216,134,461,62,16,1
23,4,0,46,3,1
31,4,0,65,0,1
261,25,0,44,2,1
433,57,0,36,2,1
274,82,263,70,2,1
118,27,2,4,0,1
104,6,0,1,0,1
90,32,1480,138,5,1
46,19,2,1,0,1
194,86,0,33,14,1
30,10,0,2,1,1
220,657,848,324,28,1
261,19,0,2,0,1
290,47,0,267,2,1
42,16,0,30,2,1
164,13,0,104,2,1
20,4,0,65,2,1
291,22,0,1,0,1
307,102,0,5,1,1
8,2,1310,451,0,1
3334,75,0,22,6,1
126,48,27,99,5,1
654,177,0,12,6,1
5,1,0,12,0,1
788,133,10357,1231,149,1
9,30,22,18,1,1
147,109,0,58,1,1
85,14,357,568,26,1
24,22,18,35,9,1
117,71,49,1003,2,1
3420,60,0,1,0,1
258,133,153,658,16,1
1656,214,0,18,5,1
65,10,0,6,0,1
98,15,296,655,7,1
577,154,0,73,11,1
489,153,137,108,8,1
90,148,168,15,2,1
33,35,0,3,0,1
48,6,0,893,0,1
117,37,0,20,1,1
523,10,0,4,0,1
75,10,472,191,3,1
1045,130,0,9,1,1
42,10,0,1,0,1
527,33,0,93,4,1
31,10,25,1117,5,1
386,225,0,19,1,1
20,1,0,2,0,1
424,44,0,39,7,1
52,12,574,1555,2,1
1344,358,0,2,1,1
87,16,0,27,1,1
1911,208,0,223,26,1
65,14,0,4,2,1
1478,143,1262,27,3,1
1104,103,0,415,33,1
126,15,0,6,0,1
320,22,0,2,1,1
112,16,0,22,0,1
8,2,0,1,0,1
77,73,267,159,20,1
20,5,0,25,0,1
1593,112,0,106,50,1
24,4,89,213,12,1
153,2,0,8,1,1
1028,83,0,335,45,1
156,31,0,7,1,1
12734,124,0,24,2,1
577,154,0,15,8,1
28512,341,0,84,54,1
537,16,0,1,0,1
365,127,866,735,21,1
111,45,757,180,4,1
160,128,0,33,7,1
171,9,0,32,1,1
43,13,78,7,1,1
23,14,0,2,0,1
478,12,0,2,0,1
166,14,0,1,0,1
132,61,0,62,8,1
131,15,0,39,5,1
571,156,0,40,1,1
1957,74,0,6,0,1
104,27,5,177,7,1
36,4,0,3,0,1
1054,78,0,31,3,1
3814,120,0,187,101,1
145,14,0,138,9,1
16,9,0,47,1,1
268,26,0,2,0,1
102,11,0,10,0,1
486,76,0,4,2,1
155,40,0,19,1,1
10276,250,0,57,23,1
50,14,764195,4841,9,1
11,6,0,1,0,1
998,60,2608,972,9,1
343,51,0,56,5,1
34,46,23,247,5,1
244,62,2344,613,37,1
69,3,135,29,1,1
8,6,0,9,2,1
3212,164,0,268,67,1
33398,907,0,236,112,1
98,97,0,36,4,1
47169,436,0,1,0,1
53,9,214,1141,1,1
5217,217,0,215,93,1
296,114,0,33,14,1
2360,162,0,50,9,1
269,85,25743,535,4,1
102,23,0,1,0,1
263,61,0,1,0,1
1847,175,0,7,1,1
3039,252,0,2,0,1
1449,92,0,102,20,1
26,6,460,23,3,1
1079,31,0,16,7,1
14,37,0,3,0,1
4568,490,0,246,92,1
51,11,0,4,0,1
667,20,0,9,3,1
54,12,0,62,0,1
1996,44,3966,282,11,1
1877,201,1936,126,41,1
68,22,60,211,6,1
184,48,87,134,6,1
21,10,30,22,3,1
3629,464,10974,335,64,1
862,53,0,2,0,1
2099,283,0,20,2,1
36,134,0,14,0,1
504,76,0,52,5,1
213,58,0,1,0,1
1212,40,0,35,3,1
97,56,0,516,2,1
1542,150,0,87,26,1
1885,208,0,4,0,1
155,18,0,89,1,1
270,42,0,11,4,1
5044,152,0,456,68,1
640,59,0,9,5,1
7446,195,0,100,16,1
836,120,0,82,13,1
12444,341,0,13,10,1
354,143,0,39,5,1
199,88,0,6,4,1
62,6,0,19,1,1
372,131,0,38,3,1
27,9,0,6,2,1
34,9,0,6,2,1
66,10,0,9,0,1
59,16,1711,218,5,1
45,34,369,551,9,1
96,16,0,54,3,1
15,1,0,1,0,1
417,15,0,2,0,1
781,183,0,99,15,1
270,80,0,36,9,1
18480,675,0,23,15,1
2302,118,0,1,0,1
280,100,0,150,2,1
38,4,129,555,0,1
1693,244,0,5,0,1
121,17,0,76,5,1
101966,1483,0,82,67,1
34,46,0,5,0,1
139,37,0,5,3,1
3886,726,0,127,30,1
147,32,0,61,3,1
702,34,0,2,0,1
70,15,0,6,4,1
33,6,0,4,0,1
60,4,0,2,0,1
30,14,57,903,12,1
91,22,0,38,6,1
1758,204,0,16,0,1
65,4,0,10,0,1
22,3,0,13,0,1
117,6,0,3,0,1
6340,432,0,80,41,1
143,25,0,5,1,1
324,38,0,31,3,1
781,68,293,206,13,1
658,65,62813,2035,34,1
392,53,0,1,0,1
88,3,0,13,0,1
2575,153,3543,316,17,1
69,48,0,15,1,1
43,3,0,1,0,1
989,44,0,39,19,1
972,336,1051,204,73,1
92,18,0,2,1,1
36,384,180,259,9,1
281,70,159,112,21,1
187,92,0,2,0,1
1983,118,0,17,7,1
164,54,3808,904,26,1
579,111,0,52,3,1
123,79,0,204,6,1
1157,229,0,17,7,1
75,18,153,82,5,1
167,13,0,135,16,1
6,4,0,155,0,1
47,22,141,64,19,1
38,2,54,1643,2,1
38,7,0,3,1,1
605,72,0,2,1,1
84,24,0,1,0,1
455,33,0,4,2,1
57,36,316,798,16,1
1242,120,0,24,18,1
774,68,0,15,2,1
98,18,0,38,9,1
97,4,0,1,0,1
59,4,0,1,0,1
11,5,0,4,0,1
63,38,0,2,0,1
153,40,0,146,1,1
115,46,33,18,4,1
650,63,0,30,1,1
130,262,0,7,1,1
52,10,0,1209,6,1
265,48,10997,290,6,1
4,3,442,81,2,1
1518,115,0,49,12,1
520,58,0,20,1,1
217,63,0,4,3,1
24,2,0,42,1,1
664,46,0,8,2,1
196,15,0,125,1,1
28,1,0,1,0,1
66,31,0,1,0,1
25,15,0,2,0,1
421,87,0,3,0,1
908,3432,152,54,34,1
33,95,148,199,25,1
92,30,0,25,3,1
63,62,14,63,24,1
265,422,0,86,6,1
211,10,0,142,1,1
110,9,0,5,1,1
632,116,0,16,9,1
133,67,0,782,13,1
7025,1124,0,9,4,1
102,4,0,2,0,1
20,4,0,21,0,1
189,138,0,11,9,1
10247,183,0,34,17,1
359,104,1170,97,15,1
64,19,0,10,4,1
56,4,0,2,0,1
120,24,0,15,10,1
78,5,0,330,1,1
42,8,0,2,0,1
65,2,38,132,1,1
14348,299,0,72,48,1
44,21,0,189,1,1
139,19,0,4,0,1
69,65,538,689,2,1
2058,75,0,1,0,1
480,30,0,26,4,1
858,79,0,94,14,1
137,92,0,17,16,1
128,13,0,468,0,1
99,21,0,2,0,1
352,11,0,39,3,1
92,30,12,23,14,1
35,66,0,11,4,1
109,21,0,54,0,1
8349,957,0,149,45,1
277,55,0,2,0,1
196,13,0,6,2,1
12,1,0,1,0,1
265,48,0,1,0,1
356,37,1873,56,4,1
374,89,138,54,6,1
365,1,320,8,0,1
461,9,0,149,4,1
11,1,73,826,4,1
401,62,0,382,7,1
126,5,0,20,0,1
1826,69,0,2,0,1
151,9,0,46,1,1
175,138,122,92,13,1
83,46,129,34,14,1
60,1794,0,17,1,1
6,2,0,1,0,1
875,68,0,57,2,1
228,84,46,97,29,1
130,22,0,1,0,1
40,18,29,37,3,1
51,7,0,2,1,1
549,51,0,668,30,1
6,4,69,20,4,1
34,7,226,480,10,1
490,124,0,13,3,1
272,69,0,1,0,1
822,109,0,2,1,1
7401,154,0,30,22,1
511816,1530,0,2,0,1
95,39,143,10,0,1
165,32,163,34,6,1
130,7,0,39,0,1
284,155,0,2,1,1
109,7,11,149,1,1
224,4,0,3,0,1
155,153,79,76,10,1
52,36,143,142,24,1
96,50,25,155,17,1
342,48,0,514,8,1
145,53,0,3,0,1
4,1,30871,1837,1,1
78791,1609,0,97,85,1
25,3,70884,374,1,1
21,1,0,2,0,1
35,194,0,6,0,1
220,41,0,139,13,1
24,6,0,1,0,1
1879,215,0,23,5,1
10,1,0,177,0,1
41,11,0,30,5,1
327,31,536,75,15,1
135,8,124,1789,5,1
67,41,0,30,0,1
184,90,933,611,37,1
62,20,0,13,3,1
9,6,668,302,2,1
305,7,0,3,0,1
43,5,0,3,0,1
138,48,0,86,0,1
95,53,0,18,8,1
1605,238,0,8,1,1
731,94,0,111,8,1
37,2,0,1,0,1
74,10,0,2,0,1
282,52,0,2,0,1
698,20,0,3,1,1
139,12,0,10,0,1
68,12,0,3,0,1
68,140,0,143,3,1
52,2,262,121,1,1
1012,58,0,143,6,1
90,14,59,37,1,1
53,9,0,7,1,1
152,20,0,22,2,1
256,25,0,14,2,1
6327,106,0,1,0,1
86,16,0,71,2,1
130,15,0,5,4,1
46,2,0,73,0,1
302,74,0,4,1,1
383,782,0,1805,40,1
196,150,0,29,3,1
182,63,1582,266,18,1
470,34,0,58,3,1
135,13,0,2,0,1
22,50,200,86,0,1
297,84,0,1,0,1
16,37,0,438,7,1
103,17,0,17,0,1
1352,68,0,13,6,1
157,69,0,87,6,1
149,5,0,5,1,1
506,17,653,84,0,1
58,3,0,6,0,1
161,21,0,3,0,1
154,7,0,32,0,1
99,11,228,2002,5,1
217,29,0,2,0,1
377,32,0,34,5,1
653,37,0,1,0,1
919,47,0,5,1,1
698,20,125,31,11,1
3947,122,0,85,67,1
253,21,0,56,2,1
165,52,0,33,5,1
1425,144,0,5,0,1
51,12,698,184,2,1
77,26,101,87,9,1
115,221,0,22,6,1
4546,157,0,13,2,1
361,31,0,1,0,1
122,26,137761,3425,16,1
95,29,0,5,0,1
566,34,0,4,2,1
462,48,549,83,0,1
26018,970,0,97,43,1
113,14,0,5,0,1
28,4,6744,505,1,1
16883,452,0,57,25,1
371,34,0,23,2,1
931,44,0,7,1,1
249,46,0,81,5,1
191,2,0,1,0,1
1535,116,0,4,0,1
274,14,0,2,0,1
670,179,0,21,4,1
1715,49,0,98,15,1
845,31,0,13,5,1
27588,872,0,64,47,1
409,27,0,6,0,1
82,35,0,11,7,1
643,61,0,491,34,1
182,73,1981,217,17,1
1764,38,0,2,0,1
48,62,0,11,3,1
121,21,0,17,1,1
58,2,0,1,0,1
24,3,0,6,0,1
2117,25,0,4,1,1
85,37,0,4,1,1
25,4,118413,1143,3,1
137,108,81,23,1,1
58,8,0,1,0,1
79,208,0,81,10,1
47,9,54,204,1,1
12,10,4,23,0,1
269,83,0,72,20,1
204,24,0,6,0,1
435,77,0,98,8,1
634,34,0,19,1,1
187,92,675,243,22,1
2091,85,0,4,0,1
78,14,0,191,2,1
18,58,0,129,3,1
69,36,225,36,11,1
73,1,117,107,2,1
33,2,269,439,0,1
4431,59,0,15,2,1
51,6,0,5,0,1
148,62,374,68,7,1
22,36,0,11,1,1
592,96,0,17,2,1
927,106,0,5,0,1
64,5,0,1272,1,1
791,415,1921,2951,30,1
144,444,0,138,19,1
42,63,409,225,13,1
748,65,0,2,0,1
374,48,3778,262,7,1
512,282,0,23,11,1
248,61,0,24,16,1
202,142,0,28,6,1
1825,24,0,18,2,1
40,26,0,3,0,1
181,111,246,256,39,1
396,6,0,1,0,1
154,9,0,21,2,1
393,183,0,2,0,1
94,5,118721,1252,2,1
504,91,0,18,3,1
411,116,8,4,3,1
2133,160,0,5,3,1
33,17,0,1,0,1
339,65,0,2,0,1
77,13,0,1,0,1
14,23,24,10,2,1
111,10,0,5,0,1
174,12,0,332,4,1
113,14,0,7,1,1
79,122,0,372,3,1
41,45,63,344,1,1
69,6,0,145,1,1
382,411,0,77,25,1
1461,101,0,67,21,1
759,92,0,4,2,1
132,48,0,175,2,1
260,48,89,105,2,1
2968,282,0,18,4,1
575,60,0,15,2,1
792,70,14201,604,38,1
1921,66,0,122,19,1
1937,168,0,70,18,1
268,31,0,43,4,1
2455,613,10236,670,242,1
54,26,38,26,10,1
3794,25,0,1,0,1
683,182,0,1009,34,1
326,37,238,920,28,1
383,45,0,15,3,1
266,22,451,1284,12,1
104,21,3730,395,4,1
154,3,0,1,0,1
94,26,0,76,9,1
105,12,0,7,1,1
128,19,0,9,2,1
90,54,0,31,2,1
111,87,217,103,0,1
1963,177,0,249,76,1
334,196,631,150,14,1
31,171,0,131,1,1
1225,37,0,115,8,1
194,46,0,122,3,1
865,75,0,4,0,1
1919,58,0,2,0,1
64,31,0,321,5,1
59,239,66,10,2,1
356,46,633,217,6,1
28,6,73,51,17,1
522,160,0,133,24,1
40,4,80,38,4,1
564,43,2944,234,17,1
315,200,0,13,4,1
237,20,153,658,3,1
882,133,0,4,0,1
116,8,0,16,0,1
262,9,0,2,0,1
174,21,0,76,1,1
1997,26,0,69,4,1
453,66,0,10,4,1
310,60,0,7,1,1
216,145,641,191,52,1
97,20,0,7,6,1
1809,119,0,110,30,1
19,2,0,5,0,1
125,47,253,295,27,1
44,15,0,19,2,1
9092,301,0,22,2,1
41,19,0,1,0,1
678,60,0,70,10,1
1917,104,0,8,2,1
194,31,0,11,6,1
2404,216,0,19,5,1
3597,94,0,124,31,1
263,122,2891,533,27,1
54,13,42,12,6,1
95,14,265,17,0,1
644,128,0,1,0,1
941,180,0,33,6,1
9779,651,0,8,3,1
255,78,0,94,5,1
310,35,0,125,3,1
257,184,0,15,10,1
173,16,0,2,0,1
80,31,0,44,1,1
287,9,0,7,2,1
525,478,0,244,23,1
279,24,0,4,2,1
211,3,0,1,0,1
196,35,0,1,0,1
61,14,0,1,0,1
955,29,0,717,19,1
507,31,0,6,0,1
955,100,0,23,6,1
105,119,0,57,0,1
198,22,0,9,1,1
20,5,0,42,0,1
1711,218,0,19,5,1
152,136,0,107,18,1
451,297,0,204,10,1
161,63,0,34,21,1
495,78,908,3432,64,1
414,102,62813,2035,7,1
261,330,8,1,0,1
66,285,0,1,0,1
269,114,0,309,20,1
132,45,0,9,7,1
57,5,0,1,0,1
75,23,0,136,7,1
158,2,0,5,0,1
589,788,0,98,9,1
101,23,0,18,1,1
57,6,0,102,0,1
118,19,0,9,2,1
194,25,1068,295,11,1
522,116,523,133,10,1
18,15,0,19,1,1
101966,1483,0,2,1,1
317,791,281,49,4,1
1162,49,0,7,3,1
77,19,0,22,0,1
106,10,0,3,1,1
3999,99,0,26,17,1
25,2,0,1,0,1
14,187,502,956,3,1
5209,134,0,112,77,1
40,2,0,4,0,1
115,46,226,480,30,1
1562,183,0,15,11,1
70,3,0,6,1,1
864,95,0,33,19,1
43,8,0,19,2,1
47,18,88,52,20,1
232,75,0,5,4,1
667,175,16043,948,49,1
1232,25,0,5,1,1
296,62,85916,4637,18,1
255,27,0,274,11,1
839,122,0,177,17,1
68,4,0,53,0,1
964,161,0,2,0,1
243,60,0,70,0,1
271,17,0,11,1,1
157,96,0,100,0,1
96,64,0,6,0,1
39,7,0,17,0,1
400,23,0,3,1,1
324,127,0,101,9,1
9,8,258,692,0,1
10537,320,0,156,67,1
418,49,66,11,6,1
16762,434,0,545,114,1
169,20,0,1,0,1
623,225,0,4,2,1
283,54,505,602,20,1
1755,125,0,64,21,1
138,10,0,7,4,1
429,63,0,119,2,1
40,19,53,342,10,1
14,14,145,87,8,1
4748,469,0,61,38,1
112,13,0,1,0,1
147,174,0,17,8,1
5551,497,158,47,32,1
72,12,0,640,3,1
38,19,189,138,23,1
27,62,668,302,22,1
101,63,0,54,17,1
15,1,0,1,0,1
122,438,121,170,14,1
156,14,18,3654,9,1
277,32,0,173,1,1
654,91,0,12,0,1
1977,24,0,40,2,1
272,276,0,2,0,1
142,158,3964,112,2,1
45,21,0,2,1,1
424,44,0,37,3,1
62,10,143,45,4,1
130,21,0,5,1,1
1573,13,0,264,5,1
218,17,0,30,1,1
157,29,0,11,0,1
712,189,90,148,22,1
79,5,0,8,0,1
273,43,0,244,16,1
31,4,29,6,2,1
94,15,0,98,6,1
324,61,0,2,1,1
789,42,0,357,19,1
1626,172,0,189,25,1
4601,358,0,176,58,1
58,18,0,29,5,1
2049,391,121,67,26,1
186,23,12479,898,17,1
188,18,0,2,1,1
53,202,0,1,0,1
1003,181,0,56,24,1
497,68,0,16,1,1
104,143,0,4,0,1
3039,252,0,177,63,1
104,71,106,40,19,1
311,35,0,141,12,1
74,47,0,11,1,1
328,59,0,121,2,1
1632,148,0,171,13,1
353,78,23,75,10,1
48,1,0,2,0,1
25,4,0,4,1,1
172,19,0,1,0,1
3847,286,0,67,25,1
130,11,0,49,4,1
44,3,0,59,1,1
290,124,155,143,33,1
3063,225,0,3,0,1
3399,360,0,53,25,1
253,101,804,134,54,1
1546,58,0,2,0,1
298,73,0,135,5,1
120,35,0,2,1,1
312,33,0,20,0,1
203,21,0,11,1,1
181,228,182,69,6,1
24,19,316,798,14,1
170,48,0,1,0,1
101,23,0,6,1,1
24,4,112,185,2,1
653,84,0,87,3,1
9726,344,31666,514,44,1
408,174,0,102,2,1
13259,417,0,195,110,1
137,4,171,1541,5,1
472,85,0,10,4,1
479,92,0,4,1,1
363,16,0,9,0,1
44,6,0,7,0,1
588,33,0,3,1,1
46,6,87,361,5,1
76,29,0,131,2,1
32,11,0,1,0,1
95,23,144,36,3,1
409,30,0,14,4,1
1300,14,0,350,5,1
50,24,333,755,19,1
7987,202,0,68,27,1
258,54,456,93,18,1
616,88,0,122,27,1
109,52,0,31,12,1
25,4,0,150,3,1
577,94,0,1,0,1
1280,183,0,132,16,1
862,173,1533,1412,71,1
1894,91,0,7,1,1
630,133,0,19,1,1
1769,357,0,135,46,1
165,14,0,3,0,1
112,41,0,16,4,1
46,3,0,8,0,1
368,51,0,61,5,1
774,94,34124,1165,26,1
79,44,0,39,0,1
208,13,7394,757,17,1
10,1,0,4,0,1
112,47,269,113,32,1
628,62,0,102,4,1
22,8,0,4,0,1
1462,273,0,48,25,1
46,12,0,2,1,1
94,92,0,421,5,1
13,2,161,36,1,1
32,6,49,377,11,1
18,8,0,1,0,1
151,114,0,6,0,1
716,78,0,177,4,1
715,32,0,1156,18,1
54,4,127,1345,2,1
31,10,917,389,5,1
508,235,0,170,6,1
1166,97,0,4,0,1
16,555,0,68,1,1
192,21,0,1,0,1
1212,24,0,1,0,1
53,34,88,545,4,1
208,29,0,12,1,1
1559,93,0,22,15,1
45,5,0,3,0,1
87,28,818,1291,17,1
