Id,from,to,fromout,fromin,toout,toin,width,exist
12559,1573903,607903,40,18,0,1,0,0
12560,4658623,4467582,32,42,0,1,0,0
12561,152021,1704492,26,26,0,1,0,0
12562,4379835,3628152,55,30,0,1,0,0
12563,4337112,59422,12,1,0,1,0,0
12564,3315963,2506317,1029,120,0,1,0,0
12565,924261,4680321,62,41,0,3,0,0
12566,4117192,1120655,0,10,0,1,0,0
12567,2906356,4657381,48,69,0,1,0,0
12568,3820607,1931121,18,2,0,3,0,0
12569,862414,1236173,214,57,0,2,0,0
12570,1759879,1540423,139,15,0,3,0,0
12571,1614362,152144,5221,183,0,1,0,0
12572,1251041,2790816,111,12,0,1,0,0
12573,954092,23923,98,20,0,1,0,0
12574,3499045,1024423,14,24,0,1,0,0
12575,3798266,1998558,725,75,0,2,0,0
12576,3086145,4329560,196,21,0,4,0,0
12577,4269300,4648114,18881,355,0,1,1,0
12578,3626398,3769427,412,30,0,1,0,0
12579,4764268,921243,584,29,0,4,0,0
12580,3031576,1323580,245,37,0,1,0,0
12581,216022,1849998,101,9,0,1,0,0
12582,2322202,2682564,123,23,0,1,0,0
12583,1698136,4374746,30,9,0,1,0,0
12584,4186793,4162023,224,4,0,1,0,0
12585,4758310,2828158,3760,125,0,1,0,0
12586,121822,2897601,393,106,0,4,0,0
12587,859794,3780029,60,61,0,2,0,0
12588,2269513,3191588,219,18,0,1,0,0
12589,3256046,1744996,1102,112,0,1,0,0
12590,4143982,992438,715,147,0,1,0,0
12591,2721139,1855999,25,84,0,2,0,0
12592,2841030,2430780,472,126,0,1,0,0
12593,980428,3581725,7,17,0,1,0,0
12594,3027831,4382216,14727,198,0,5,0,0
12595,2641794,4191129,57,25,0,19,0,0
12596,2353465,798151,181,38,0,2,1,0
12597,3553746,3377853,855,65,0,1,0,0
12598,65305,3229701,233,8,0,2,0,0
12599,3378777,1748946,335,34,0,1,0,0
12600,2535856,3410575,38,23,0,2,0,0
12601,2537357,3452478,277,160,0,1,0,0
12602,2906713,4684916,1746,114,0,2,0,0
12603,762445,2011271,76,28,0,6,0,0
12604,83625,3575110,217,29,0,5,1,0
12605,3372674,1180091,83,102,0,8,1,0
12606,3255820,4077425,1456,22,0,11,2,0
12607,4209920,397644,1567,70,0,25,1,0
12608,2344853,2750699,1627,84,0,1,0,0
12609,3799773,1212448,1802,39,0,1,0,0
12610,4396398,2343722,53,1,0,1,0,0
12611,2823399,3399099,44,8,0,1,0,0
12612,3616379,3563400,186,36,0,2,2,0
12613,164207,2386216,1322,72,0,2,0,0
12614,3481684,4442832,110,4,0,1,0,0
12615,3871495,4514255,230,17,0,2,0,0
12616,4074317,3030114,1299,92,0,3,0,0
12617,1510063,504530,1935,83,0,65,21,0
12618,4532572,2017853,0,24,0,1,0,0
12619,3009367,2326267,54,1,0,1,0,0
12620,3177344,1185613,77,14,0,10,0,0
12621,3742785,215718,3430,187,0,4,1,0
12622,10462,4422657,442,88,0,4,0,0
12623,3001434,4022711,379,227,0,2,0,0
12624,4559108,251409,40,24,0,1,0,0
12625,2444345,4214281,11,6,0,1,0,0
12626,4268861,958832,288,6,0,1,0,0
12627,666818,1458036,449,148,0,1,0,0
12628,4424280,661851,20,7,0,1,0,0
12629,111107,4796627,5,9,0,1,0,0
12630,1672776,1565863,0,637,0,1,0,0
12631,2727651,3338881,430,31,0,2,0,0
12632,3194318,1862607,105,124,0,2,0,0
12633,1950305,4536218,72,6,0,1,0,0
12634,1733934,163352,29,12,0,1,0,0
12635,84217,3453726,35,12,0,2,0,0
12636,1022032,2701411,222,76,0,26,0,0
12637,3879881,4852605,1051,366,0,1,0,0
12638,1165157,3206196,1136,63,0,5,2,0
12639,163954,1276028,52,87,0,1,0,0
12640,63308,4501815,84,32,0,2,0,0
12641,137814,287923,215,42,0,4,0,0
12642,796692,4085629,369,242,0,1,0,0
12643,1178722,2563205,229,28,0,1,0,0
12644,2232978,3383126,5,2,0,2,0,0
12645,3700181,260674,191,17,0,1,0,0
12646,3051593,850608,184,87,0,1,0,0
12647,3403867,1671210,88,7,0,1,0,0
12648,858306,2800737,80,64,0,4,0,0
12649,1526889,1927384,72,23,0,2,0,0
12650,4339808,516775,111,29,0,1,0,0
12651,3473022,3722397,31,11,0,1,0,0
12652,3576448,1471348,53,13,0,38,0,0
12653,282266,2681914,0,39,0,16,0,0
12654,3978221,29018,591,43,0,8,0,0
12655,3169341,235236,8029,396,0,1,0,0
12656,4036703,1137999,55,49,0,9,0,0
12657,4537080,1508047,630,15,0,1,0,0
12658,3178334,104726,258,64,0,2,0,0
12659,1868039,387499,240,42,0,2,0,0
12660,1712498,3189499,12,10,0,15,0,0
12661,2800837,4797187,1,4,0,1,0,0
12662,2634298,3720072,34,9,0,1,0,0
12663,343372,201590,6,17,0,3,0,0
12664,3234510,1060938,36,9,0,14,0,0
12665,3192412,16475,15933,402,0,2,0,0
12666,2981749,1863479,15,8,0,1,0,0
12667,29393,1207048,54,73,0,8,0,0
12668,3467205,1251591,385,13,0,1,0,0
12669,1098993,2571235,244,26,0,1,0,0
12670,3826797,3602985,233,50,0,1,0,0
12671,425464,1234157,81,22,0,2,0,0
12672,987325,4104091,43,24,0,1,0,0
12673,3980750,91145,26,4,0,2,0,0
12674,3237422,3843153,267,90,0,1,0,0
12675,3137167,3545744,25,29,0,2,0,0
12676,1051126,2412336,1173,164,0,1,0,0
12677,2294304,3317794,325,151,0,5,0,0
12678,2027313,4334905,1621,30,0,1,0,0
12679,2464270,1842663,217,19,0,1,0,0
12680,1076338,3123115,48,10,0,2,0,0
12681,4009680,3017388,44,41,0,1,0,0
12682,4329050,2868505,76,19,0,1,0,0
12683,1040858,194817,5217,217,0,1,1,0
12684,1303390,3547318,35,2,0,2,0,0
12685,4488485,2269757,18,5,0,1,0,0
12686,2352445,3833076,1087,17,0,85,1,0
12687,2200236,2190734,53,10,0,1,0,0
12688,1707086,197006,1,2,0,2,0,0
12689,1215707,1019619,14939,740,0,2,0,0
12690,1035303,2865977,42,67,0,1,0,0
12691,771408,4319069,112,27,0,4,0,0
12692,4314359,1581826,1587,89,0,2,0,0
12693,1636191,1251532,13,5,0,1,0,0
12694,2404006,285087,51,9,0,21,0,0
12695,3144415,2860871,191,214,0,1,0,0
12696,2499912,3706969,4651,59,0,1,0,0
12697,743697,1151700,271,14,0,1,0,0
12698,1525592,4573396,118,7,0,1,0,0
12699,4778631,5425,14,7,0,2,0,0
12700,1258420,3663330,1001,37,0,1,0,0
12701,3418693,4438345,347,56,0,10,1,0
12702,3109375,4830827,5,8,0,2,0,0
12703,85781,1856452,96,14,0,1,0,0
12704,3631451,1974618,25,4,0,5,0,0
12705,3025006,2450608,246,59,0,1,1,0
12706,1446916,423707,2420,86,0,2,0,0
12707,3897209,2595218,3,1,0,1,0,0
12708,916355,3648232,10,2,0,1,0,0
12709,1070167,1564547,396,11,0,1,0,0
12710,2080959,1140282,23,3,0,10,0,0
12711,37864,238130,131,13,0,16,1,0
12712,622591,2942828,225,26,0,4,1,0
12713,4143982,819173,715,147,0,5,0,0
12714,2880449,4482654,372,60,0,1,0,0
12715,2760544,176145,130,111,0,2,0,0
12716,4222753,4812754,297,396,0,42,0,0
12717,1582614,3106063,511,122,0,9,0,0
12718,4050238,3240113,21,14,0,1,0,0
12719,3194320,1312971,291,2,0,2,1,0
12720,2704886,1891721,7732,324,0,1,0,0
12721,4607652,2701752,92,2,0,1,0,0
12722,1074082,4229930,131,98,0,1,0,0
12723,3654694,1142856,117,6,0,18,0,0
12724,3592328,567592,1203,27,0,1,0,0
12725,1674845,3109914,44,15,0,15,0,0
12726,812972,1371330,63,15,0,1,0,0
12727,2058672,3796158,455,33,0,1,0,0
12728,3136818,4497548,88,23,0,1,0,0
12729,3207804,871136,356,80,0,1,0,0
12730,4831236,4168715,217,15,0,1,0,0
12731,4555810,1783851,395,32,0,1,0,0
12732,2881069,1850322,32,1,0,1,0,0
12733,3370707,1626380,374,54,0,1,0,0
12734,1262989,2529993,89,13,0,1,0,0
12735,882905,2742480,43,5,0,9,0,0
12736,222198,1357014,224,37,0,1,0,0
12737,1465103,378612,204,253,0,2,0,0
12738,4045915,1696538,9,2,0,1,0,0
12739,2779848,4384413,89,19,0,1,0,0
12740,1921688,4514080,154,37,0,1,0,0
12741,1108869,3687896,176,400,0,7,0,0
12742,3603050,1162224,655,33,0,1,0,0
12743,3336603,3589577,82,21,0,4,0,0
12744,835108,2157325,2933,168,0,2,1,0
12745,2676263,2571151,2,3,0,1,0,0
12746,3597490,4233870,23,10,0,2,0,0
12747,4502673,3969555,37,5,0,5,1,0
12748,2675692,1561129,67,48,0,2,0,0
12749,2838337,3725875,337,134,0,1,0,0
12750,4539649,2873769,681,60,0,1,1,0
12751,3187563,3099544,720,75,0,1,0,0
12752,3547811,441408,699,272,0,1,0,0
12753,3591255,2354291,136,149,0,1,0,0
12754,1378541,3200333,1389,320,0,25,1,0
12755,4402637,3922580,88,3,0,7,0,0
12756,2547633,3852648,0,10,0,6,0,0
12757,4479154,200552,135,171,0,1,0,0
12758,4700018,1171617,252,24,0,15,1,0
12759,193860,3722054,9,234,0,3,0,0
12760,4327045,4816632,25,13,0,5,0,0
12761,1854885,3813780,534,14,0,3,0,0
12762,561120,2536712,75,18,0,1,1,0
12763,4034620,3145123,199,18,0,1,0,0
12764,43552,3610224,150,8,0,3,0,0
12765,4212428,675082,414,229,0,1,0,0
12766,352996,647514,38,109,0,2,0,0
12767,4257095,733858,193,18,0,1,0,0
12768,4196763,483725,817,109,0,5,0,0
12769,1215385,3613381,195,33,0,165,3,0
12770,3361219,356627,365,96,0,1,0,0
12771,571826,2421635,46,5,0,1,0,0
12772,4666256,1384322,1229,168,0,1,0,0
12773,4247378,4074607,219,25,0,1,0,0
12774,3125178,4812244,0,2,0,2,0,0
12775,924327,4793118,296,8,0,1,0,0
12776,2765803,4578209,220,41,0,1,0,0
12777,971958,292402,190,15,0,13,0,0
12778,2452170,3678959,86,58,0,1,0,0
12779,703317,3473782,23,5,0,1,0,0
12780,1618270,4160305,2204,332,0,1,0,0
12781,998139,2270964,210,31,0,1,0,0
12782,1920180,454598,45,9,0,2,0,0
12783,2166305,2671439,22,7,0,3,0,0
12784,1581039,3432226,27,14,0,25,0,0
12785,1911702,331525,56,11,0,7,0,0
12786,4839102,2734996,3937,105,0,1,0,0
12787,3683732,4311290,161,14,0,1,0,0
12788,3373597,2406568,183,34,0,2,0,0
12789,1963106,2690875,1217,203,0,1,0,0
12790,3639321,3329374,3794,25,0,13,0,0
12791,3846210,3946717,68,11,0,1,0,0
12792,1991625,4866534,11,6,0,2,0,0
12793,4767941,3852783,21,5,0,1,0,0
12794,3154838,3362072,67,4,0,3,0,0
12795,3218539,307983,213,4,0,4,1,0
12796,1490837,2283780,138,15,0,2,0,0
12797,3946325,786369,152,7,0,35,0,0
12798,3866852,355551,190,29,0,1,0,0
12799,2705560,3257289,207,9,0,1,0,0
12800,3520649,3580381,10,1,0,2,0,0
12801,1487179,4522133,223,23,0,1,0,0
12802,4002274,4554023,470,125,0,1,0,0
12803,3729097,2830186,430,74,0,6,0,0
12804,1804800,3460932,94,20,0,1,0,0
12805,193670,223407,0,2,0,2,0,0
12806,2921171,111981,1456,1227,0,1,0,0
12807,1736212,2673077,65,56,0,3,0,0
12808,2749315,1269749,356,195,0,2,0,0
12809,4433820,3690923,93,28,0,2,0,0
12810,4406048,3486980,588,95,0,3,1,0
12811,3596296,4068104,7,173,0,3,0,0
12812,2453940,479621,198,43,0,1,0,0
12813,118916,3189801,236,33,0,1,0,0
12814,3839336,3236726,151,32,0,1,0,0
12815,1525014,4280765,62,8,0,1,0,0
12816,2543635,23803,180,16,0,1,0,0
12817,523467,4230770,31,12,0,1,0,0
12818,678574,4471136,512,282,0,1,0,0
12819,463925,3020138,696,61,0,1,0,0
12820,1153103,396031,73,54,0,2,2,0
12821,4145634,2742088,106,11,0,1,0,0
12822,127301,4622406,2455,258,0,1,0,0
12823,3848666,4383247,219,184,0,4,1,0
12824,1979629,2754972,51,18,0,1,1,0
12825,3353311,1690536,63,7,0,1,0,0
12826,2376071,3569521,212,80,0,1,0,0
12827,2752973,1131071,78,7,0,3,0,0
12828,1860901,1365805,345,40,0,5,1,0
12829,826596,1905000,208,108,0,3,0,0
12830,2133738,3775963,22,8,0,1,0,0
12831,2985358,4250657,1224,33,0,2,0,0
12832,4576469,3536443,19,270,0,2,0,0
12833,656156,309136,6154,113,0,7,0,0
12834,2715411,2900413,1283,75,0,2,0,0
12835,176216,2326579,299,2,0,1,0,0
12836,458464,76173,317,53,0,1,0,0
12837,587901,4076109,8881,157,0,2,0,0
12838,3807049,1692022,649,65,0,2,0,0
12839,545211,3681374,2143,198,0,12,4,0
12840,1660306,3264522,53,14,0,1,0,0
12841,3805315,576145,359,12,0,1,0,0
12842,42154,2770869,1586,163,0,1,0,0
12843,926708,1937444,81,72,0,19,0,0
12844,4355068,4581185,14,19,0,1,0,0
12845,3288292,3266462,420,12,0,1,0,0
12846,2132852,3251138,37,14,0,1,0,0
12847,279504,2139594,241,32,0,5,0,0
12848,2057513,1861537,5919,183,0,1,0,0
12849,2157432,632860,170,111,0,2,0,0
12850,153666,3430473,402,45,0,3,0,0
12851,3994786,86997,266,62,0,1,0,0
12852,395288,4144459,138,35,0,2,0,0
12853,2110637,2789987,70,19,0,1,0,0
12854,2392583,94053,148,82,0,1,0,0
12855,3369874,3929851,181,66,0,3,0,0
12856,3838276,2894539,393,22,0,1,0,0
12857,3437564,4821068,352,51,0,1,0,0
12858,647780,4091978,607,113,0,1,0,0
12859,1846765,2288787,38,2,0,6,0,0
12860,280112,1901456,427,35,0,5,0,0
12861,4513580,2887145,182,9,0,3,0,0
12862,1417718,3844510,210,99,0,2,0,0
12863,3362358,1401190,154,97,0,1,0,0
12864,1826917,485509,454,52,0,1,0,0
12865,1535145,4495523,108,7,0,2,0,0
12866,4665080,1763969,429,114,0,1,0,0
12867,2747334,473139,8,4,0,1,0,0
12868,4170747,3130941,69,12,0,3,0,0
12869,383367,1700479,4617,289,0,50,16,0
12870,4532572,3579652,0,24,0,1,0,0
12871,6534,863213,1031,116,0,1,0,0
12872,1234433,1393475,61,16,0,3,0,0
12873,2990986,918379,2962,254,0,2,1,0
12874,1293627,690665,895,243,0,2,0,0
12875,2339901,2287693,88,11,0,1,0,0
12876,1166552,4326608,193,58,0,1,0,0
12877,1707513,1310899,82,860,0,1,0,0
12878,179485,3068368,100,62,0,1,0,0
12879,129080,1621265,236,80,0,15,1,0
12880,2840019,3942055,1214,102,0,1,0,0
12881,2819697,1912029,109,10,0,1,0,0
12882,2949823,1446366,864,68,0,1,0,0
12883,2550954,1776478,70,23,0,3,0,0
12884,1538802,3789876,109,22,0,1,0,0
12885,810880,2725331,185,53,0,1,0,0
12886,2796612,2908554,75,20,0,37,0,0
12887,1822379,4772162,430,22,0,1,0,0
12888,741886,703785,7472,29,0,1,0,0
12889,3704735,1890570,470,44,0,1,0,0
12890,4417409,1687788,166,45,0,26,0,0
12891,3824878,3659735,22,82,0,1,0,0
12892,1803255,1206294,102,195,0,1,1,0
12893,314414,3196446,1883,135,0,1,0,0
12894,708536,2459457,179,44,0,1,0,0
12895,2571358,4550650,153,7,0,1,0,0
12896,2826551,1009338,26,26,0,1,0,0
12897,912242,4394350,326,52,0,81,2,0
12898,556938,1734707,248,27,0,1,0,0
12899,1405733,379656,1605,73,0,8,0,0
12900,1930940,230567,0,2,0,1,0,0
12901,4550594,4289957,32,10,0,1,0,0
12902,589190,2492803,227,109,0,7,0,0
12903,1824297,993330,399,249,0,2,0,0
12904,4808379,336137,311,31,0,1,1,0
12905,3034310,134076,1665,160,0,2,1,0
12906,4698327,4548172,9,8,0,2,0,0
12907,3868911,862682,107,35,0,5,0,0
12908,240215,1795504,121,15,0,3,0,0
12909,1349001,1849300,8,3,0,2,0,0
12910,626740,2865562,136,50,0,2,0,0
12911,2500560,2606001,951,157,0,1,0,0
12912,2647617,3231288,197,7,0,3,0,0
12913,1413025,3715294,41,19,0,403,0,0
12914,345878,2978882,502,1914,0,1,0,0
12915,747887,1407789,233,103,0,1,0,0
12916,4118019,4732245,102,59,0,2,0,0
12917,4732207,608420,109,7,0,1,0,0
12918,3038466,1338970,72,129,0,1,0,0
12919,2547313,2177903,15,2,0,4,0,0
12920,2577260,284884,2081,97,0,1,0,0
12921,260708,4394935,870,119,0,2,1,0
12922,1129289,1854899,50,14,0,1,0,0
12923,4543226,2163392,66,54,0,2,0,0
12924,1386090,589734,45,2,0,5,0,0
12925,606568,494154,578,143,0,1,1,0
12926,2484294,2985405,467,167,0,1,0,0
12927,3702541,797532,98,26,0,1,0,0
12928,1365998,4319595,4,10,0,1,0,0
12929,1838972,2842319,7,4,0,1,0,0
12930,1970842,642340,48,20,0,4,0,0
12931,4286173,1813720,8,42,0,2,0,0
12932,3257108,3540117,416,62,0,2,1,0
12933,1291777,3611623,1825,932,0,2,1,0
12934,2924006,2984998,422,28,0,2,0,0
12935,3216516,959069,55,7,0,2,0,0
12936,3398918,3621961,155,40,0,9,0,0
12937,3084151,4328921,5786,369,0,1,0,0
12938,1460526,4102792,184,156,0,1,0,0
12939,4594176,400497,86,43,0,1,0,0
12940,1548354,1733811,44,8,25,103,0,0
12941,2985340,1608670,346,85,0,1,0,0
12942,973034,4842787,290,23,0,1,0,0
12943,3409612,416920,20,1,0,5,0,0
12944,2721139,1443415,25,84,0,2,0,0
12945,4216401,1032027,1031,161,0,3,0,0
12946,4164739,1390432,76,7,0,1,0,0
12947,3293378,1394448,262,51,0,6,0,0
12948,1201750,4204805,20,19,0,3,0,0
12949,2944712,2865849,127,144,0,1,0,0
12950,4086404,541448,91,14,0,2,0,0
12951,3391914,2883785,311,36,0,1,0,0
12952,2943850,1490464,8079,421,0,1,0,0
12953,1424573,4775054,99,35,0,1,0,0
12954,2094030,3025574,65,5,0,17,0,0
12955,3211611,671354,643,88,0,1,0,0
12956,4225528,4006293,1468,258,0,1,0,0
12957,2864263,570476,194,63,0,1,0,0
12958,2066943,4592506,364,49,0,2,0,0
12959,2584302,639394,34,7,0,1,0,0
12960,3647857,685689,184,28,0,3,0,0
12961,3235496,3200447,28,4,0,1,0,0
12962,2994752,4298486,123,16,0,1,0,0
12963,3229004,4746930,27,5,0,4,0,0
12964,4098345,2525690,396,6,0,1,0,0
12965,4455080,4558275,6,19,0,3,0,0
12966,1960306,1332564,285,70,0,1,0,0
12967,3196758,2501326,2219,143,0,1,0,0
12968,2939903,4683860,160,11,0,1,0,0
12969,1405334,2107697,33,31,0,1,0,0
12970,3673147,1049176,563,47,0,10,1,0
12971,2579698,3819496,580,22,0,2,0,0
12972,739629,153711,261,47,0,6,0,0
12973,637875,341357,72,8,0,1,0,0
12974,2689892,1693510,107,7,0,23,0,0
12975,4257951,3849454,1,3,0,1,0,0
12976,3486875,1244639,268,9,0,8,0,0
12977,3345881,2506138,29,15,0,1,0,0
12978,1401942,3598228,11,30,0,1,0,0
12979,417600,3024787,643,38,0,1,0,0
12980,1192915,2198846,190,47,0,1,0,0
12981,37864,908462,131,13,0,5,1,0
12982,1327757,3641488,69,40,0,1,0,0
12983,3662968,3331094,28,6,0,1,1,0
12984,3735944,1067386,225,69,0,2,1,0
12985,104414,2664623,166,4,0,5,0,0
12986,3648250,655223,779,225,0,94,3,0
12987,1823104,3094956,296,96,0,4,0,0
12988,4298352,1980902,726,33,0,1,0,0
12989,4795118,3681089,814,122,0,20,4,0
12990,2249115,2477942,236,96,0,3,1,0
12991,359037,69871,304,61,0,1,0,0
12992,2820976,1947062,91,22,0,1,0,0
12993,4064725,2654826,2024,285,0,1,0,0
12994,1393751,1374596,49,4,0,56,0,0
12995,893061,4693331,267,14,0,1,0,0
12996,1684764,3346630,1086,411,0,1,0,0
12997,1969542,1710666,51,35,0,1,0,0
12998,4045915,130630,9,2,0,3,0,0
12999,2485407,1926991,156,61,0,4,0,0
13000,2692698,721572,376,18,0,1,0,0
13001,2474652,2347224,191,25,0,1,0,0
13002,303723,3613580,493,46,0,1,0,0
13003,3186417,3983579,454,74,0,1,1,0
13004,1727282,132834,893,194,0,1,0,0
13005,1634105,1697899,109,7,0,2,0,0
13006,4391059,2459121,49,11,0,1,0,0
13007,4228663,1917726,329,21,0,1,0,0
13008,3957485,3803228,27,19,0,1,0,0
13009,1689192,446977,1326,119,0,1,0,0
13010,2855754,1494310,2435,493,0,1,0,0
13011,1241358,4569505,150,14,0,1,1,0
13012,4587529,4050369,340,148,0,1,0,0
13013,659487,4156253,201,138,0,13,1,0
13014,1418785,4205399,1026,94,0,6,0,0
13015,2971499,2543175,99,70,0,2,0,0
13016,1978752,3357043,148,11,0,1,0,0
13017,3672264,2236579,702,28,0,1,0,0
13018,1103149,202595,4,225,0,1,0,0
13019,2770115,4313945,207,21,0,1,0,0
13020,4213383,858227,27,37,0,2,0,0
13021,3765807,4324113,232,21,0,6,2,0
13022,202937,3347442,2968,282,0,1,0,0
13023,4252143,4504646,255,20,0,7,1,0
13024,875655,1097080,53,42,0,1,0,0
13025,1126040,439952,1945,574,0,3,1,0
13026,4240629,4144740,69,4,0,1,0,0
13027,278211,223403,52,4,0,1,1,0
13028,2408910,3671928,6,71,0,1,0,0
13029,301543,4023116,933,611,0,1,0,0
13030,3737190,2052244,23,7,0,1,0,0
13031,4327157,4027131,419,94,0,1,0,0
13032,3239415,4727479,190,13,0,7,0,0
13033,4185324,4305704,0,3,0,1,0,0
13034,1886722,3751869,244,10,0,1,0,0
13035,4676439,411726,154,22,0,3,0,0
13036,3286664,2573261,0,73,0,1,0,0
13037,3086947,2966408,106,16,0,1,0,0
13038,3804170,334017,1420,45,0,1,0,0
13039,85297,410650,1030,212,0,1,0,0
13040,4133408,611413,268,31,0,2,0,0
13041,183770,2141734,2979,1752,0,2,0,0
13042,4302943,2438762,22,7,0,1,0,0
13043,1057234,4585406,11502,195,0,7,0,0
13044,3315120,1360180,144,67,0,2,0,0
13045,4191405,3564233,393,259,0,1,0,0
13046,2135215,1373888,827,64,0,3,0,0
13047,4517740,3178402,32,2,0,9,0,0
13048,3974699,844069,1075,243,0,1,0,0
13049,3287232,2980917,12,1,0,1,0,0
13050,645145,2649980,95,172,0,1,0,0
13051,248196,2149057,12,3,0,2,0,0
13052,2075064,3097567,21,33,0,1,0,0
13053,179485,4725654,100,62,0,1,0,0
13054,448800,4848247,83,9,0,2,0,0
13055,1585169,3281405,310,45,0,1,0,0
13056,3386659,722128,71,39,0,1,0,0
13057,263446,3156416,1,1,0,1,0,0
13058,2536224,1959588,795,76,0,130,2,0
13059,1993951,2093779,71,21,0,61,0,0
13060,4334500,1165067,213,229,0,7,0,0
13061,1990618,1592444,270,23,0,18,0,0
13062,1390450,3007812,194,43,0,1,0,0
13063,3004233,2181418,18,8,0,2,0,0
13064,2182858,1950398,48,13,0,2,0,0
13065,880924,227543,100,29,0,1,0,0
13066,2873962,3181001,153,20,0,1,0,0
13067,2758457,4433524,47,9,0,3,0,0
13068,4213085,2312498,17,25,0,12,0,0
13069,598628,3263661,635,41,0,1,0,0
13070,84071,1029103,1636,65,0,1,0,0
13071,3144648,1508367,262,25,0,1,0,0
13072,3282737,847383,41,18,0,5,0,0
13073,1850101,4189607,8285,254,0,1,1,0
13074,2754644,4650184,20,23,0,5,0,0
13075,4861842,957468,36,4,0,2,0,0
13076,528553,2755212,1013,80,0,1,0,0
13077,3227033,1495853,335,73,0,1,0,0
13078,3245592,4756116,1704,98,0,1,0,0
13079,3642386,3186320,232,9,0,1,0,0
13080,3664987,4805676,1,2,0,1,0,0
13081,2929119,1518483,250,15,0,2,0,0
13082,823103,4644704,1067,61,0,1,1,0
13083,4797428,4653407,261,25,0,2,0,0
13084,4298803,4338529,97,22,0,1,0,0
13085,3053652,974333,35,189,0,1,0,0
13086,1077718,4751525,388,47,0,1,0,0
13087,980428,2341708,7,17,0,1,0,0
13088,1394599,3753679,165,19,0,1,0,0
13089,553546,1861685,24,8,0,1,0,0
13090,1069078,4770466,72,3,67,21,0,0
13091,4405897,3995622,1084,68,0,1,0,0
13092,3012213,3917347,52,4,0,2,0,0
13093,3986360,2226843,136,57,0,39,0,0
13094,2619028,3314684,21,17,0,1,0,0
13095,3542759,2880918,65,27,0,4,0,0
13096,432887,1517651,268,13,0,2,0,0
13097,1175143,3337046,665,70,0,1,0,0
13098,3067657,416849,107,18,0,3,0,0
13099,1437410,2403802,422,58,0,1,1,0
13100,1665368,1170147,170,163,0,1,0,0
13101,4142257,2694885,231,44,0,1,0,0
13102,1538802,3829730,109,22,0,1,0,0
13103,1034157,3393919,171,17,0,2,0,0
13104,1146289,3255681,306,39,0,1,0,0
13105,3894069,2725046,670,39,0,2,0,0
13106,3649277,4712969,250,103,0,1,0,0
13107,1331987,2914953,431,64,0,2,0,0
13108,3846210,2626492,68,11,0,2,0,0
13109,3820825,3505692,1815,125,0,1,0,0
13110,1138998,4743604,47,15,0,1,0,0
13111,1575519,3702090,110,6,0,7,0,0
13112,3654966,4390417,921,90,0,2,0,0
13113,2700208,323313,262,65,0,2,0,0
13114,3733429,3300667,2933,440,0,1,0,0
13115,4820469,1195222,42,13,0,1,0,0
13116,4195526,2041029,429,157,0,1,0,0
13117,1940505,1057010,0,4,0,42,0,0
13118,1050955,2331420,24,2,0,1,0,0
13119,3121034,1136379,68,16,0,1,0,0
13120,4167271,2213365,425,53,0,2,0,0
13121,1655867,4664424,283,95,0,2,0,0
13122,3260668,3950937,3700,195,0,1,0,0
13123,734396,1308154,1517,315,0,2,1,0
13124,1889599,1965697,269,3,0,1,0,0
13125,2141917,1348407,11347,337,0,2,1,0
13126,1960139,1535982,1979,90,0,2,0,0
13127,2071987,1651761,179,26,0,1,1,0
13128,4299864,3952810,135,29,0,1,0,0
13129,2205795,778568,449,21,0,56,2,0
13130,222707,2479406,438,31,0,1,0,0
13131,1388361,4372174,131,16,0,1,0,0
13132,3032154,778191,77,55,0,3,0,0
13133,4181866,4570309,19,21,0,1,0,0
13134,525508,49452,150,110,0,5,0,0
13135,3658095,2775432,262,29,0,1,0,0
13136,1341758,2093185,220,68,0,1,0,0
13137,3883232,286015,759,3,0,2,0,0
13138,3209420,2938158,664,49,0,1,0,0
13139,2903361,2756003,102,10,0,9,0,0
13140,2778792,799477,159,16,0,78,1,0
13141,2529103,333855,4017,298,0,48,4,0
13142,1088253,1779285,45,5,0,1,0,0
13143,2924619,59272,11,14,0,1,0,0
13144,866807,3482297,37,7,0,3,0,0
13145,4169246,2455759,338,30,0,2,0,0
13146,3830287,1455922,528,160,0,1,0,0
13147,3248934,1506657,94,12,0,2,0,0
13148,4511535,3065593,41,8,0,1,0,0
13149,1132170,2700073,3,4,0,1,0,0
13150,3814936,3309031,117,23,0,3,1,0
13151,1893641,759694,1626,172,0,1,0,0
13152,314895,4695305,230,136,0,1,0,0
13153,4568564,485908,294,116,0,2,0,0
13154,1425438,2671878,347,33,0,1,0,0
13155,2216356,4270462,115,22,0,1,0,0
13156,362927,1988964,225,62,0,1,0,0
13157,3429157,697899,7,5,0,60,0,0
13158,3545797,2743931,27,3,0,36,0,0
13159,376726,3320368,81,17,0,8,0,0
13160,242672,616865,540,63,0,1,0,0
13161,2038745,3427155,48,2,0,7,0,0
13162,1657755,4387386,269,53,0,1,0,0
13163,4738636,2703408,1983,45,0,3,0,0
13164,1111284,3873253,3468,362,0,10,0,0
13165,1093795,715848,10,3,0,2,0,0
13166,256384,2597436,43,63,0,1,0,0
13167,1931308,2523475,158,27,0,1,0,0
13168,107902,2358138,33,7,0,3,1,0
13169,1520042,1556805,323,50,0,4,1,0
13170,2729675,1238873,3,1,0,1,0,0
13171,4815483,463147,279,17,0,1,1,0
13172,4033433,2356696,189,20,0,2,0,0
